key,ticker,filing_type,entity_text,entity_type,score
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$5.0 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$100,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$383.3 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$97.0 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$11.0 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$90 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$0.23,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$0.24,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$76.6 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$15.0 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$7.1 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$824 million,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$1.6 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$1.7 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$240 million,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$4.9 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$10.8 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$1.0 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$1.4 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$7.1 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$148.3 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$106.6 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$9.9 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$41.1 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$2.9 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$6.0 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$15.8 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$2.0 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$53.1 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$52.9 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$21.9 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$5.6 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$22.0 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$6.5 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$0.24,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$669 million,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,$1.0 billion,MONEY,1.0
AAPL_10-K_0000320193-23-000106,AAPL,10-K,AAPL,TICKER,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,MacBook Air ®,MISC,0.7200000286102295
AAPL_10-K_0000320193-24-000123,AAPL,10-K,MacBook Pro,MISC,0.9900000095367432
AAPL_10-K_0000320193-24-000123,AAPL,10-K,iMac ®,MISC,0.7440000176429749
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Mac mini,MISC,0.7749999761581421
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Mac Studio ®,MISC,0.8659999966621399
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Mac Pro,MISC,0.9950000047683716
AAPL_10-K_0000320193-24-000123,AAPL,10-K,iPad iPad,MISC,0.9610000252723694
AAPL_10-K_0000320193-24-000123,AAPL,10-K,iPadOS ®,MISC,0.9049999713897704
AAPL_10-K_0000320193-24-000123,AAPL,10-K,iPad,MISC,0.8999999761581421
AAPL_10-K_0000320193-24-000123,AAPL,10-K,iPad Pro,MISC,0.9929999709129332
AAPL_10-K_0000320193-24-000123,AAPL,10-K,iPad Air,MISC,0.984000027179718
AAPL_10-K_0000320193-24-000123,AAPL,10-K,iPad,MISC,0.9100000262260436
AAPL_10-K_0000320193-24-000123,AAPL,10-K,iPad,MISC,0.8830000162124634
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple Watch Ultra ® 2,MISC,0.8980000019073486
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple Watch ®,MISC,0.7910000085830688
AAPL_10-K_0000320193-24-000123,AAPL,10-K,10,MISC,0.8880000114440918
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple,ORG,0.6940000057220459
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Watch SE,MISC,0.9269999861717224
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Air,ORG,0.546999990940094
AAPL_10-K_0000320193-24-000123,AAPL,10-K,AirPods Pro,MISC,0.9570000171661376
AAPL_10-K_0000320193-24-000123,AAPL,10-K,AirPods Max,MISC,0.9409999847412108
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Beats ®,MISC,0.7720000147819519
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple Vision,ORG,0.7630000114440918
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Pro™,MISC,0.6830000281333923
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple,ORG,0.5070000290870667
AAPL_10-K_0000320193-24-000123,AAPL,10-K,TV ®,MISC,0.7559999823570251
AAPL_10-K_0000320193-24-000123,AAPL,10-K,HomePod,MISC,0.8809999823570251
AAPL_10-K_0000320193-24-000123,AAPL,10-K,HomePod,MISC,0.8410000205039978
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple,MISC,0.9940000176429749
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple Inc,ORG,0.996999979019165
AAPL_10-K_0000320193-24-000123,AAPL,10-K,AppleCare The Company,ORG,0.8759999871253967
AAPL_10-K_0000320193-24-000123,AAPL,10-K,AppleC,ORG,0.8600000143051147
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple,ORG,0.9879999756813048
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple,ORG,0.9380000233650208
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Cloud Services,ORG,0.912999987602234
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Company,ORG,0.8700000047683716
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple,ORG,0.9919999837875366
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Windows,MISC,0.4099999964237213
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Company,ORG,0.9160000085830688
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Company,ORG,0.7480000257492065
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple,ORG,0.9900000095367432
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple,ORG,0.99099999666214
AAPL_10-K_0000320193-24-000123,AAPL,10-K,SM,ORG,0.8450000286102295
AAPL_10-K_0000320193-24-000123,AAPL,10-K,Apple,ORG,0.9869999885559082
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$110 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$20.9 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$4.1 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$100,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$1.2 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$10.2 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$10.2 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$140.8 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$97.3 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$10.9 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$38.5 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$2.6 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$10.0 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$15.6 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$2.0 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$53.0 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$52.9 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$12.0 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$4.1 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$16.5 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$7.2 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$15.8 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$0.25,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$110 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$0.24,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$0.25,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$95.0 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$15.2 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$538 million,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$669 million,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$22.0 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,$10.8 billion,MONEY,1.0
AAPL_10-K_0000320193-24-000123,AAPL,10-K,AAPL,TICKER,1.0
AAPL_8-K_0000320193-22-000069,AAPL,8-K,Luca Maestri,PER,0.9710000157356262
AAPL_8-K_0000320193-22-000069,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-22-000069,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-22-000069,AAPL,8-K,Company,ORG,0.921999990940094
AAPL_8-K_0000320193-22-000069,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-22-000069,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-22-000069,AAPL,8-K,SEC,ORG,0.9980000257492064
AAPL_8-K_0000320193-22-000069,AAPL,8-K,Private Securities Li,MISC,0.9900000095367432
AAPL_8-K_0000320193-22-000069,AAPL,8-K,Company,ORG,0.8769999742507935
AAPL_8-K_0000320193-22-000069,AAPL,8-K,$83.0 billion,MONEY,1.0
AAPL_8-K_0000320193-22-000069,AAPL,8-K,$1.20,MONEY,1.0
AAPL_8-K_0000320193-22-000069,AAPL,8-K,$23 billion,MONEY,1.0
AAPL_8-K_0000320193-22-000069,AAPL,8-K,$28 billion,MONEY,1.0
AAPL_8-K_0000320193-22-000069,AAPL,8-K,$0.23,MONEY,1.0
AAPL_8-K_0000320193-22-000069,AAPL,8-K,$0.00001,MONEY,1.0
AAPL_8-K_0000320193-22-000069,AAPL,8-K,fiscal 2022,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-22-000069,AAPL,8-K,Q3 2022,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,Tim Cook,PER,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-22-000107,AAPL,8-K,Luca Maestri,PER,0.9390000104904176
AAPL_8-K_0000320193-22-000107,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-22-000107,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-22-000107,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-22-000107,AAPL,8-K,Company,ORG,0.7149999737739563
AAPL_8-K_0000320193-22-000107,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-22-000107,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-22-000107,AAPL,8-K,apple,ORG,0.8799999952316284
AAPL_8-K_0000320193-22-000107,AAPL,8-K,apple,ORG,0.7070000171661377
AAPL_8-K_0000320193-22-000107,AAPL,8-K,SEC,ORG,0.9980000257492064
AAPL_8-K_0000320193-22-000107,AAPL,8-K,$90.1 billion,MONEY,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,$1.29,MONEY,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,$394.3 billion,MONEY,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,$6.11,MONEY,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,$24 billion,MONEY,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,$29 billion,MONEY,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,$28 billion,MONEY,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,$18 billion,MONEY,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,$0.23,MONEY,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,$0.00001,MONEY,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,fiscal 2022,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-22-000107,AAPL,8-K,Q4 2022,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-23-000005,AAPL,8-K,Services,ORG,0.6809999942779541
AAPL_8-K_0000320193-23-000005,AAPL,8-K,Luca Maestri,PER,0.9869999885559082
AAPL_8-K_0000320193-23-000005,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000005,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000005,AAPL,8-K,Company,ORG,0.7960000038146973
AAPL_8-K_0000320193-23-000005,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000005,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000005,AAPL,8-K,apple,ORG,0.6909999847412109
AAPL_8-K_0000320193-23-000005,AAPL,8-K,SEC,ORG,0.9980000257492064
AAPL_8-K_0000320193-23-000005,AAPL,8-K,Private Securities Li,MISC,0.9890000224113464
AAPL_8-K_0000320193-23-000005,AAPL,8-K,Company,ORG,0.8899999856948853
AAPL_8-K_0000320193-23-000005,AAPL,8-K,$117.2 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000005,AAPL,8-K,$1.88,MONEY,1.0
AAPL_8-K_0000320193-23-000005,AAPL,8-K,$20.8 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000005,AAPL,8-K,$34 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000005,AAPL,8-K,$25 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000005,AAPL,8-K,$0.23,MONEY,1.0
AAPL_8-K_0000320193-23-000005,AAPL,8-K,$0.00001,MONEY,1.0
AAPL_8-K_0000320193-23-000005,AAPL,8-K,fiscal 2023,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-23-000005,AAPL,8-K,Q1 2023,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Luca Maestri,PER,0.975000023841858
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Board,ORG,0.9629999995231628
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Company,ORG,0.8790000081062317
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Company,ORG,0.5370000004768372
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000063,AAPL,8-K,SEC,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Private Securities Li,MISC,0.9950000047683716
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Company,ORG,0.7139999866485596
AAPL_8-K_0000320193-23-000063,AAPL,8-K,$94.8 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000063,AAPL,8-K,$1.52,MONEY,1.0
AAPL_8-K_0000320193-23-000063,AAPL,8-K,$28.6 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000063,AAPL,8-K,$23 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000063,AAPL,8-K,$90 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000063,AAPL,8-K,$0.24,MONEY,1.0
AAPL_8-K_0000320193-23-000063,AAPL,8-K,$90 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000063,AAPL,8-K,$0.00001,MONEY,1.0
AAPL_8-K_0000320193-23-000063,AAPL,8-K,fiscal 2023,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-23-000063,AAPL,8-K,Q2 2023,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-23-000075,AAPL,8-K,Luca Maestri,PER,0.9350000023841858
AAPL_8-K_0000320193-23-000075,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000075,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000075,AAPL,8-K,Company,ORG,0.9629999995231628
AAPL_8-K_0000320193-23-000075,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000075,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000075,AAPL,8-K,apple,ORG,0.7390000224113464
AAPL_8-K_0000320193-23-000075,AAPL,8-K,SEC,ORG,0.9980000257492064
AAPL_8-K_0000320193-23-000075,AAPL,8-K,Private Securities Li,MISC,0.99099999666214
AAPL_8-K_0000320193-23-000075,AAPL,8-K,Company,ORG,0.9390000104904176
AAPL_8-K_0000320193-23-000075,AAPL,8-K,$81.8 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000075,AAPL,8-K,$1.26,MONEY,1.0
AAPL_8-K_0000320193-23-000075,AAPL,8-K,$26 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000075,AAPL,8-K,$24 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000075,AAPL,8-K,$0.24,MONEY,1.0
AAPL_8-K_0000320193-23-000075,AAPL,8-K,$0.00001,MONEY,1.0
AAPL_8-K_0000320193-23-000075,AAPL,8-K,fiscal 2023,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-23-000075,AAPL,8-K,Q3 2023,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-23-000104,AAPL,8-K,Apple,ORG,0.9980000257492064
AAPL_8-K_0000320193-23-000104,AAPL,8-K,Luca Maestri,PER,0.9760000109672546
AAPL_8-K_0000320193-23-000104,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000104,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000104,AAPL,8-K,Company,ORG,0.9769999980926514
AAPL_8-K_0000320193-23-000104,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000104,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000104,AAPL,8-K,apple,ORG,0.7900000214576721
AAPL_8-K_0000320193-23-000104,AAPL,8-K,SEC,ORG,0.9990000128746032
AAPL_8-K_0000320193-23-000104,AAPL,8-K,Private Securities Litigation Reform Act,MISC,0.9679999947547911
AAPL_8-K_0000320193-23-000104,AAPL,8-K,Company,ORG,0.9430000185966492
AAPL_8-K_0000320193-23-000104,AAPL,8-K,$89.5 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000104,AAPL,8-K,$1.46,MONEY,1.0
AAPL_8-K_0000320193-23-000104,AAPL,8-K,$25 billion,MONEY,1.0
AAPL_8-K_0000320193-23-000104,AAPL,8-K,$0.24,MONEY,1.0
AAPL_8-K_0000320193-23-000104,AAPL,8-K,$0.00001,MONEY,1.0
AAPL_8-K_0000320193-23-000104,AAPL,8-K,fiscal 2023,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-23-000104,AAPL,8-K,Q4 2023,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Apple,ORG,0.7480000257492065
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Vision Pro,MISC,0.9259999990463256
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Luca Maestri,PER,0.9819999933242798
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Company,ORG,0.8600000143051147
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000005,AAPL,8-K,apple,ORG,0.8009999990463257
AAPL_8-K_0000320193-24-000005,AAPL,8-K,apple,ORG,0.4860000014305115
AAPL_8-K_0000320193-24-000005,AAPL,8-K,SEC,ORG,0.9980000257492064
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Private Securities Li,MISC,0.9959999918937684
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Company,ORG,0.8199999928474426
AAPL_8-K_0000320193-24-000005,AAPL,8-K,$119.6 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,$2.18,MONEY,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,$2.18,MONEY,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,$40 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,$27 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,$0.24,MONEY,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,$0.00001,MONEY,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,fiscal 2024,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,fiscal 2024,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,fiscal 2023,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-24-000005,AAPL,8-K,Q1 2024,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Worldwide Dev,ORG,0.7480000257492065
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Conference,MISC,0.6159999966621399
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Luca Maestri,PER,0.9810000061988832
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Board,ORG,0.9860000014305116
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Company,ORG,0.6010000109672546
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Company,ORG,0.7720000147819519
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000067,AAPL,8-K,apple,ORG,0.9559999704360962
AAPL_8-K_0000320193-24-000067,AAPL,8-K,SEC,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Private Securities Li,MISC,0.9879999756813048
AAPL_8-K_0000320193-24-000067,AAPL,8-K,$90.8 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000067,AAPL,8-K,$1.53,MONEY,1.0
AAPL_8-K_0000320193-24-000067,AAPL,8-K,$90.8 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000067,AAPL,8-K,$110 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000067,AAPL,8-K,$0.25,MONEY,1.0
AAPL_8-K_0000320193-24-000067,AAPL,8-K,$110 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000067,AAPL,8-K,$0.00001,MONEY,1.0
AAPL_8-K_0000320193-24-000067,AAPL,8-K,fiscal 2024,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-24-000067,AAPL,8-K,Q2 2024,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-24-000080,AAPL,8-K,AI,MISC,0.9399999976158142
AAPL_8-K_0000320193-24-000080,AAPL,8-K,iPhone,MISC,0.977999985218048
AAPL_8-K_0000320193-24-000080,AAPL,8-K,iPad,MISC,0.9399999976158142
AAPL_8-K_0000320193-24-000080,AAPL,8-K,Mac,MISC,0.9929999709129332
AAPL_8-K_0000320193-24-000080,AAPL,8-K,Luca Maestri,PER,0.9819999933242798
AAPL_8-K_0000320193-24-000080,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000080,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000080,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000080,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000080,AAPL,8-K,apple,ORG,0.8059999942779541
AAPL_8-K_0000320193-24-000080,AAPL,8-K,SEC,ORG,0.9980000257492064
AAPL_8-K_0000320193-24-000080,AAPL,8-K,Private Securities Litigation Reform Act,MISC,0.925000011920929
AAPL_8-K_0000320193-24-000080,AAPL,8-K,Company,ORG,0.8019999861717224
AAPL_8-K_0000320193-24-000080,AAPL,8-K,$85.8 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000080,AAPL,8-K,$1.40,MONEY,1.0
AAPL_8-K_0000320193-24-000080,AAPL,8-K,$85.8 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000080,AAPL,8-K,$29 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000080,AAPL,8-K,$32 billion,MONEY,1.0
AAPL_8-K_0000320193-24-000080,AAPL,8-K,$0.25,MONEY,1.0
AAPL_8-K_0000320193-24-000080,AAPL,8-K,$0.00001,MONEY,1.0
AAPL_8-K_0000320193-24-000080,AAPL,8-K,fiscal 2024,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-24-000080,AAPL,8-K,Q3 2024,FISCAL_PERIOD,1.0
AAPL_8-K_0000320193-24-000120,AAPL,8-K,Tim Cook,PER,1.0
AAPL_8-K_0000320193-24-000120,AAPL,8-K,Apple,ORG,0.9990000128746032
AAPL_8-K_0000320193-24-000120,AAPL,8-K,iPhone 16,MISC,0.9919999837875366
AAPL_8-K_0000320193-24-000120,AAPL,8-K,Apple Watch Series 10,MISC,0.9919999837875366
AAPL_8-K_0000320193-24-000120,AAPL,8-K,AirPods 4,MISC,0.9980000257492064
